order_id,Periode,Kategori_Utama,Provinsi,Kota/Kabupaten,Metode Pembayaran,Opsi Pengiriman,Total Pembayaran,Estimasi Potongan Biaya Pengiriman,Estimasi_Biaya_Komisi_Rp,Estimasi_Biaya_Proses_Pesanan_Rp
ORD_0001018,2025-04,Celengan,JAWA TIMUR,KAB. SIDOARJO,Online Payment,Hemat Kargo-SPX Hemat,19000,14500,1900,1255
ORD_0001019,2025-04,Mangkok Sambal / Saus,JAMBI,KAB. BUNGO,COD (Bayar di Tempat),SPX Hemat,33240,15300,3324,1255
ORD_0001020,2025-04,Rak / Rak Serbaguna,BANTEN,KAB. TANGERANG,Saldo ShopeePay,SPX Hemat,56820,15300,5682,1255
ORD_0001021,2025-04,Rak / Rak Serbaguna,JAWA BARAT,KAB. BEKASI,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,73800,20800,7380,1255
ORD_0001022,2025-04,Aksesoris Pintu,JAWA BARAT,KAB. BEKASI,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,14000,5000,1400,1255
ORD_0001024,2025-04,Tempat Nasi,JAWA TIMUR,KAB. MALANG,Online Payment,Reguler (Cashless)-SPX Standard,15000,17000,1500,1255
ORD_0001028,2025-04,Celengan,BANTEN,KOTA TANGERANG SELATAN,Saldo ShopeePay,SPX Sameday,49227,25986,4923,1255
ORD_0001029,2025-04,Perlengkapan Packing,JAWA BARAT,KAB. BANDUNG,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,480900,40000,48090,1255
ORD_0001030,2025-04,Mangkok Sambal / Saus,JAWA TIMUR,KAB. BONDOWOSO,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,15500,16000,1550,1255
ORD_0001031,2025-04,Celengan,JAWA BARAT,KAB. SUMEDANG,COD (Bayar di Tempat),Reguler (Cashless)-SPX Standard,13376,17000,1338,1255
ORD_0001032,2025-04,Other,RIAU,KOTA PEKANBARU,Saldo ShopeePay,Hemat Kargo-SPX Hemat,158900,25000,15890,1255
ORD_0001033,2025-04,Celengan,JAWA BARAT,KAB. KARAWANG,COD (Bayar di Tempat),Reguler (Cashless)-SPX Standard,18576,11000,1858,1255
ORD_0001034,2025-04,Celengan,SULAWESI TENGAH,KAB. POSO,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,40936,30000,4094,1255
ORD_0001035,2025-04,Keranjang,JAWA TIMUR,KOTA SURABAYA,Saldo ShopeePay,Hemat Kargo-SPX Hemat,12800,15000,1280,1255
ORD_0001036,2025-04,Aksesoris Pintu,JAWA BARAT,KOTA BOGOR,Online Payment,Reguler (Cashless)-SPX Standard,30000,0,3000,1255
ORD_0001037,2025-04,Keranjang,BANTEN,KAB. LEBAK,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,47280,13000,4728,1255
ORD_0001038,2025-04,Baskom / Mangkok Besar,JAWA BARAT,KAB. BANDUNG BARAT,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,138713,30000,13871,1255
ORD_0001039,2025-04,Baskom / Mangkok Besar,JAWA BARAT,KAB. BANDUNG BARAT,COD (Bayar di Tempat),Reguler (Cashless)-SPX Standard,45928,14000,4593,1255
ORD_0001040,2025-04,Aksesoris Pintu,BANTEN,KOTA TANGERANG,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,19200,0,1920,1255
ORD_0001041,2025-04,Celengan,NANGGROE ACEH DARUSSALAM (NAD),KAB. BIREUEN,COD (Bayar di Tempat),Agen SPX Express,18576,26000,1858,1255
ORD_0001042,2025-04,Mangkok Sambal / Saus,JAMBI,KAB. TEBO,COD (Bayar di Tempat),Reguler (Cashless)-SPX Standard,98760,40000,9876,1255
ORD_0001045,2025-04,Baskom / Mangkok Besar,BANTEN,KOTA TANGERANG SELATAN,SPayLater,Hemat Kargo-SPX Hemat,47258,0,4726,1255
ORD_0001046,2025-04,Celengan,DKI JAKARTA,KOTA JAKARTA PUSAT,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,19200,8000,1920,1255
ORD_0001047,2025-04,Celengan,RIAU,KAB. BENGKALIS,Online Payment,Hemat Kargo-SPX Hemat,64000,20000,6400,1255
ORD_0001048,2025-04,Tempat Nasi,JAWA BARAT,KOTA SUKABUMI,COD (Bayar di Tempat),Reguler (Cashless)-SPX Standard,18160,17000,1816,1255
ORD_0001049,2025-04,Keranjang,KALIMANTAN SELATAN,KOTA BANJARBARU,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,27208,20000,2721,1255
ORD_0001052,2025-04,Piring,SULAWESI SELATAN,KAB. PINRANG,Online Payment,Hemat Kargo-SPX Hemat,130510,40000,13051,1255
ORD_0001053,2025-04,Lunch Box / Rantang,JAWA BARAT,KAB. BOGOR,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,22840,8000,2284,1255
ORD_0001054,2025-04,Aksesoris Pintu,JAWA BARAT,KOTA DEPOK,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,5420,8000,542,1255
ORD_0001055,2025-04,Seal / Baut / Roof,JAWA BARAT,KAB. KARAWANG,Online Payment,Hemat Kargo-SPX Hemat,339450,34000,33945,1255
ORD_0001056,2025-04,Mangkok Sambal / Saus,BANTEN,KOTA CILEGON,Saldo ShopeePay,Reguler (Cashless)-SPX Standard,32900,10000,3290,1255
ORD_0001057,2025-04,Aksesoris Pintu,JAWA BARAT,KAB. KARAWANG,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,6200,10000,620,1255
ORD_0001058,2025-04,Mangkok Sambal / Saus,JAWA BARAT,KAB. BEKASI,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,15000,8000,1500,1255
ORD_0001059,2025-04,Keranjang,JAWA BARAT,KAB. CIANJUR,COD (Bayar di Tempat),Reguler (Cashless)-SPX Standard,11400,15000,1140,1255
ORD_0001060,2025-04,Plastik / Wadah Plastik,JAWA BARAT,KAB. SUKABUMI,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,16600,5000,1660,1255
ORD_0001061,2025-04,Piring,BANTEN,KOTA TANGERANG,SeaBank Bayar Instan,Hemat Kargo-SPX Hemat,14660,8000,1466,1255
ORD_0001062,2025-04,Aksesoris Pintu,JAWA BARAT,KAB. TASIKMALAYA,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,15040,15000,1504,1255
ORD_0001063,2025-04,Aksesoris Pintu,JAWA TENGAH,KAB. KUDUS,COD (Bayar di Tempat),Reguler (Cashless)-SPX Standard,10360,17000,1036,1255
ORD_0001064,2025-04,Mangkok Sambal / Saus,JAWA BARAT,KAB. BEKASI,Saldo ShopeePay,Hemat Kargo-SPX Hemat,12900,8000,1290,1255
ORD_0001065,2025-04,Mangkok Sambal / Saus,DKI JAKARTA,KOTA JAKARTA SELATAN,COD (Bayar di Tempat),Reguler (Cashless)-SPX Standard,79000,10000,7900,1255
ORD_0001066,2025-04,Celengan,BANTEN,KOTA TANGERANG SELATAN,Saldo ShopeePay,Hemat Kargo-SPX Hemat,18800,8000,1880,1255
ORD_0001067,2025-04,Celengan,JAWA BARAT,KAB. BOGOR,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,18576,8000,1858,1255
ORD_0001069,2025-04,Celengan,NANGGROE ACEH DARUSSALAM (NAD),KAB. PIDIE JAYA,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,30640,20000,3064,1255
ORD_0001070,2025-04,Other,SULAWESI SELATAN,KOTA MAKASSAR,Online Payment,Kargo-J&T Cargo,178200,0,17820,1255
ORD_0001071,2025-04,Celengan,DKI JAKARTA,KOTA JAKARTA BARAT,Online Payment,Same Day-SPX Sameday,21520,11000,2152,1255
ORD_0001072,2025-04,Saringan / Strainer,RIAU,KOTA PEKANBARU,SPayLater,Reguler (Cashless)-SPX Standard,67897,35000,6790,1255
ORD_0001073,2025-04,Lunch Box / Rantang,JAWA BARAT,KAB. BOGOR,SPayLater,Kargo-J&T Cargo,390052,20000,39005,1255
ORD_0001074,2025-04,Lunch Box / Rantang,JAWA BARAT,KAB. BOGOR,SPayLater,Hemat Kargo-SPX Hemat,211400,33600,21140,1255
ORD_0001075,2025-04,Aksesoris Pintu,DKI JAKARTA,KOTA JAKARTA BARAT,Online Payment,Reguler (Cashless)-SPX Standard,20000,10000,2000,1255
ORD_0001076,2025-04,Other,LAMPUNG,KOTA BANDAR LAMPUNG,COD (Bayar di Tempat),Reguler (Cashless)-SPX Standard,27000,19000,2700,1255
ORD_0001077,2025-04,Celengan,BANTEN,KAB. TANGERANG,COD (Bayar di Tempat),Reguler (Cashless)-SPX Standard,18576,9500,1858,1255
ORD_0001078,2025-04,Other,JAWA BARAT,KAB. KARAWANG,SeaBank Bayar Instan,Hemat Kargo-SPX Hemat,26000,10000,2600,1255
ORD_0001079,2025-04,Aksesoris Pintu,KALIMANTAN TENGAH,KAB. PULANG PISAU,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,37608,30000,3761,1255
ORD_0001080,2025-04,Rak / Rak Serbaguna,DKI JAKARTA,KOTA JAKARTA TIMUR,COD (Bayar di Tempat),Reguler (Cashless)-SPX Standard,69250,20000,6925,1255
ORD_0001081,2025-04,Botol / Gelas / Mug,JAWA TENGAH,KAB. BANYUMAS,COD (Bayar di Tempat),Reguler (Cashless)-SPX Standard,35944,16500,3594,1255
ORD_0001082,2025-04,Lunch Box / Rantang,DKI JAKARTA,KOTA JAKARTA BARAT,Saldo ShopeePay,Same Day-SPX Sameday,50400,11000,5040,1255
